iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NGA,Africa,Nigeria,2021-10-03,206064,1863,266.143,2723,49,7,942.907,8.525,1.218,12.46,0.224,0.032,0.9,,,,,,,,,3090114,,14.48,,8667,0.041,0.0277,36.1,tests performed,,,,,,44984,,,,,206,22642,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-10-04,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.9,,,,,,,,,,,,,9085,0.043,0.024,41.6,tests performed,,,,,,47860,,,,,219,23162,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-05,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.9,,,,,,,,,,,,,9503,0.045,0.0228,43.9,tests performed,,,,,,50735,,,,,232,23681,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-06,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.9,,,,,,,,,,,,,9921,0.046,0.0155,64.5,tests performed,,,,,,53611,,,,,245,24201,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-07,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.91,,,,,,,,,,,,,9328,0.044,0.0213,47,tests performed,7130171,4963985,2166186,,,56487,3.26,2.27,0.99,,258,24720,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-08,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.91,,,,,,,,,,,,,8736,0.041,0.0252,39.7,tests performed,,,,,,55520,,,,,254,24341,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-09,206064,0,266.143,2723,0,7,942.907,0,1.218,12.46,0,0.032,0.91,,,,,,,,,,,,,8143,0.038,0.0273,36.7,tests performed,,,,,,54553,,,,,250,23961,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-10,207618,1554,222,2745,22,3.143,950.018,7.111,1.016,12.561,0.101,0.014,0.91,,,,,,,,,3142971,,14.728,,7551,0.035,0.0294,34,tests performed,,,,,,53586,,,,,245,23581,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-11,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.91,,,,,,,,,,,,,7497,0.035,0.0324,30.9,tests performed,,,,,,52619,,,,,241,23202,0.011,218541216,,,,
NGA,Africa,Nigeria,2021-10-12,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.91,,,,,,,,,,,,,7443,0.035,0.0272,36.7,tests performed,,,,,,51653,,,,,236,22822,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-10-13,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.92,,,,,,,,,,,,,7389,0.035,0.0356,28.1,tests performed,,,,,,50686,,,,,232,22442,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-10-14,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.92,,,,,,,,,,,,,7335,0.034,0.0241,41.5,tests performed,7478203,5118422,2359781,,,49719,3.42,2.34,1.08,,228,22062,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-10-15,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.92,,,,,,,,,,,,,7281,0.034,0.0259,38.7,tests performed,,,,,,62313,,,,,285,27130,0.012,218541216,,,,
NGA,Africa,Nigeria,2021-10-16,207618,0,222,2745,0,3.143,950.018,0,1.016,12.561,0,0.014,0.92,,,,,,,,,,,,,7227,0.034,0.0307,32.5,tests performed,,,,,,74906,,,,,343,32198,0.015,218541216,,,,
NGA,Africa,Nigeria,2021-10-17,209173,1555,222.143,2804,59,8.429,957.133,7.115,1.016,12.831,0.27,0.039,0.92,,,,,,,,,,,,,7172,0.034,0.0319,31.3,tests performed,,,,,,87500,,,,,400,37266,0.017,218541216,,,,
NGA,Africa,Nigeria,2021-10-18,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.92,,,,,,,,,,,,,7172,0.034,0.0281,35.6,tests performed,8029702,5348573,2681129,,,100094,3.67,2.45,1.23,,458,42334,0.019,218541216,,,,
NGA,Africa,Nigeria,2021-10-19,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.92,,,,,,,,,3207523,,15.03,,7172,0.034,0.0312,32,tests performed,,,,,,100569,,,,,460,42961,0.02,218541216,,,,
NGA,Africa,Nigeria,2021-10-20,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.92,,,,,,,,,,,,,8760,0.041,0.0213,46.8,tests performed,,,,,,101044,,,,,462,43587,0.02,218541216,,,,
NGA,Africa,Nigeria,2021-10-21,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.92,,,,,,,,,,,,,10348,0.048,0.0215,46.6,tests performed,8188833,5427920,2760913,,,101519,3.75,2.48,1.26,,465,44214,0.02,218541216,,,,
NGA,Africa,Nigeria,2021-10-22,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.92,,,,,,,,,,,,,11937,0.056,0.016,62.4,tests performed,,,,,,97057,,,,,444,43022,0.02,218541216,,,,
NGA,Africa,Nigeria,2021-10-23,209173,0,222.143,2804,0,8.429,957.133,0,1.016,12.831,0,0.039,0.93,,,,,,,,,,,,,13525,0.063,0.0119,84.4,tests performed,8402127,5526303,2875824,,,92596,3.84,2.53,1.32,,424,41829,0.019,218541216,,,,
NGA,Africa,Nigeria,2021-10-24,210295,1122,160.286,2856,52,7.429,962.267,5.134,0.733,13.068,0.238,0.034,0.93,,,,,,,,,3298966,,15.459,,15113,0.071,0.011,91,tests performed,,,,,,78018,,,,,357,35939,0.016,218541216,,,,
NGA,Africa,Nigeria,2021-10-25,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.93,,,,,,,,,,,,,14932,0.07,0.0171,58.6,tests performed,,,,,,63441,,,,,290,30048,0.014,218541216,,,,
NGA,Africa,Nigeria,2021-10-26,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.92,,,,,,,,,,,,,14751,0.069,0.0173,57.9,tests performed,,,,,,60981,,,,,279,28598,0.013,218541216,,,,
NGA,Africa,Nigeria,2021-10-27,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.92,,,,,,,,,,,,,12982,0.061,0.0196,51,tests performed,,,,,,58522,,,,,268,27149,0.012,218541216,,,,
NGA,Africa,Nigeria,2021-10-28,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.91,,,,,,,,,,,,,11213,0.053,0.0219,45.7,tests performed,8581274,5607813,2973461,,,56063,3.93,2.57,1.36,,257,25699,0.012,218541216,,,,
NGA,Africa,Nigeria,2021-10-29,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.91,,,,,,,,,,,,,9444,0.044,0.0251,39.8,tests performed,,,,,,49936,,,,,228,22742,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-10-30,210295,0,160.286,2856,0,7.429,962.267,0,0.733,13.068,0,0.034,0.9,,,,,,,,,,,,,7676,0.036,0.0296,33.8,tests performed,,,,,,43808,,,,,200,19786,0.009,218541216,,,,
NGA,Africa,Nigeria,2021-10-31,211887,1592,227.429,2895,39,5.571,969.552,7.285,1.041,13.247,0.178,0.025,0.9,,,,,,,,,3340313,,15.653,,5907,0.028,0.0363,27.5,tests performed,8772539,5693300,3079239,,,47798,4.01,2.61,1.41,,219,21528,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-11-01,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.9,,,,,,,,,,,,,6127,0.029,0.0205,48.7,tests performed,,,,,,45883,,,,,210,20912,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-11-02,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.9,,,,,,,,,,,,,6347,0.03,0.0185,54.2,tests performed,,,,,,43968,,,,,201,20296,0.009,218541216,,,,
NGA,Africa,Nigeria,2021-11-03,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.9,,,,,,,,,,,,,6568,0.031,0.0188,53.3,tests performed,,,,,,42053,,,,,192,19680,0.009,218541216,,,,
NGA,Africa,Nigeria,2021-11-04,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.9,,,,,,,,,,,,,6788,0.032,0.0162,61.9,tests performed,8862242,5741264,3120978,,,40138,4.06,2.63,1.43,,184,19064,0.009,218541216,,,,
NGA,Africa,Nigeria,2021-11-05,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.9,,,,,,,,,,,,,7008,0.033,0.0145,68.8,tests performed,,,,,,32628,,,,,149,15837,0.007,218541216,,,,
NGA,Africa,Nigeria,2021-11-06,211887,0,227.429,2895,0,5.571,969.552,0,1.041,13.247,0,0.025,0.91,,,,,,,,,,,,,7229,0.034,0.0146,68.4,tests performed,,,,,,25117,,,,,115,12609,0.006,218541216,,,,
NGA,Africa,Nigeria,2021-11-07,212627,740,105.714,2905,10,1.429,972.938,3.386,0.484,13.293,0.046,0.007,0.91,,,,,,,,,3392457,,15.897,,7449,0.035,0.0144,69.3,tests performed,,,,,,17606,,,,,81,9382,0.004,218541216,,,,
NGA,Africa,Nigeria,2021-11-08,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.91,,,,,,,,,,,,,7237,0.034,0.0141,71,tests performed,,,,,,16000,,,,,73,8512,0.004,218541216,,,,
NGA,Africa,Nigeria,2021-11-09,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.92,,,,,,,,,,,,,7025,0.033,0.0138,72.4,tests performed,,,,,,14394,,,,,66,7642,0.003,218541216,,,,
NGA,Africa,Nigeria,2021-11-10,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.92,,,,,,,,,,,,,6813,0.032,0.0112,89.1,tests performed,8929327,5776679,3152648,,,12787,4.09,2.64,1.44,,59,6772,0.003,218541216,,,,
NGA,Africa,Nigeria,2021-11-11,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.93,,,,,,,,,,,,,6601,0.031,0.0108,92.2,tests performed,9017951,5823013,3194938,,88624,22244,4.13,2.66,1.46,,102,11678,0.005,218541216,,,,
NGA,Africa,Nigeria,2021-11-12,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.94,,,,,,,,,,,,,6389,0.03,0.0126,79.2,tests performed,,,,,,25458,,,,,116,13372,0.006,218541216,,,,
NGA,Africa,Nigeria,2021-11-13,212627,0,105.714,2905,0,1.429,972.938,0,0.484,13.293,0,0.007,0.95,,,,,,,,,,,,,6176,0.029,0.0116,86.5,tests performed,,,,,,28672,,,,,131,15066,0.007,218541216,,,,
NGA,Africa,Nigeria,2021-11-14,213127,500,71.429,2960,55,7.857,975.226,2.288,0.327,13.544,0.252,0.036,0.96,,,,,,,,,,,,,5964,0.028,0.0104,96.2,tests performed,,,,,,31886,,,,,146,16760,0.008,218541216,,,,
NGA,Africa,Nigeria,2021-11-15,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,0.97,,,,,,,,,3440172,,16.121,,5964,0.028,0.0099,101.3,tests performed,,,,,,35100,,,,,161,18453,0.008,218541216,,,,
NGA,Africa,Nigeria,2021-11-16,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,0.98,,,,,,,,,,,,,5919,0.028,0.0084,119.1,tests performed,,,,,,38314,,,,,175,20147,0.009,218541216,,,,
NGA,Africa,Nigeria,2021-11-17,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,0.99,,,,,,,,,,,,,5873,0.028,0.0124,80.8,tests performed,,,,,,41528,,,,,190,21841,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-11-18,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,1,,,,,,,,,,,,,5827,0.027,0.0127,78.9,tests performed,9253702,5947322,3306380,,,33679,4.23,2.72,1.51,,154,17758,0.008,218541216,,,,
NGA,Africa,Nigeria,2021-11-19,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,1.01,,,,,,,,,,,,,5781,0.027,0.0102,98.5,tests performed,,,,,,39805,,,,,182,21535,0.01,218541216,,,,
NGA,Africa,Nigeria,2021-11-20,213127,0,71.429,2960,0,7.857,975.226,0,0.327,13.544,0,0.036,1.02,,,,,,,,,,,,,5736,0.027,0.0101,99.1,tests performed,,,,,,45931,,,,,210,25311,0.012,218541216,,,,
NGA,Africa,Nigeria,2021-11-21,213532,405,57.857,2973,13,1.857,977.079,1.853,0.265,13.604,0.059,0.008,1.03,,,,,,,,,,,,,5690,0.027,0.0111,90.1,tests performed,9483387,6079895,3403492,,,52057,4.34,2.78,1.56,,238,29087,0.013,218541216,,,,
NGA,Africa,Nigeria,2021-11-22,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.04,,,,,,,,,3479682,,16.306,,5644,0.026,0.0104,95.9,tests performed,,,,,,54706,,,,,250,31500,0.014,218541216,,,,
NGA,Africa,Nigeria,2021-11-23,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.06,,,,,,,,,,,,,6896,0.032,0.0104,96.5,tests performed,,,,,,57355,,,,,262,33913,0.016,218541216,,,,
NGA,Africa,Nigeria,2021-11-24,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.07,,,,,,,,,,,,,8147,0.038,0.0048,208.1,tests performed,9640048,6183844,3456204,,,60004,4.41,2.83,1.58,,275,36326,0.017,218541216,,,,
NGA,Africa,Nigeria,2021-11-25,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.09,,,,,,,,,,,,,9398,0.044,0.0064,157,tests performed,9846182,6329967,3516215,,206134,84640,4.51,2.9,1.61,,387,54664,0.025,218541216,,,,
NGA,Africa,Nigeria,2021-11-26,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.1,,,,,,,,,,,,,10650,0.05,0.0053,188.3,tests performed,,,,,,79290,,,,,363,52322,0.024,218541216,,,,
NGA,Africa,Nigeria,2021-11-27,213532,0,57.857,2973,0,1.857,977.079,0,0.265,13.604,0,0.008,1.11,,,,,,,,,,,,,11901,0.056,0.0047,212.5,tests performed,,,,,,73941,,,,,338,49981,0.023,218541216,,,,
NGA,Africa,Nigeria,2021-11-28,213982,450,64.286,2975,2,0.286,979.138,2.059,0.294,13.613,0.009,0.001,1.13,,,,,,,,,,,,,13153,0.062,0.0043,234.3,tests performed,,,,,,68591,,,,,314,47640,0.022,218541216,,,,
NGA,Africa,Nigeria,2021-11-29,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.14,,,,,,,,,3580510,,16.778,,14404,0.067,0.0052,192.4,tests performed,,,,,,66719,,,,,305,46662,0.021,218541216,,,,
NGA,Africa,Nigeria,2021-11-30,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.16,,,,,,,,,,,,,13513,0.063,0.0057,174.8,tests performed,,,,,,64847,,,,,297,45683,0.021,218541216,,,,
NGA,Africa,Nigeria,2021-12-01,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.17,,,,,,,,,,,,,12623,0.059,0.0067,149,tests performed,,,,,,62974,,,,,288,44705,0.02,218541216,,,,
NGA,Africa,Nigeria,2021-12-02,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.18,,,,,,,,,,,,,11732,0.055,0.0047,212.2,tests performed,10119982,6524582,3595400,,,39114,4.63,2.99,1.65,,179,27802,0.013,218541216,,,,
NGA,Africa,Nigeria,2021-12-03,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.2,,,,,,,,,,,,,10841,0.051,0.0083,120.5,tests performed,10917191,7131832,3785359,,797209,147414,5,3.26,1.73,,675,110580,0.051,218541216,,,,
NGA,Africa,Nigeria,2021-12-04,213982,0,64.286,2975,0,0.286,979.138,0,0.294,13.613,0,0.001,1.21,,,,,,,,,,,,,9951,0.047,0.0092,108.3,tests performed,,,,,,148411,,,,,679,111814,0.051,218541216,,,,
NGA,Africa,Nigeria,2021-12-05,214567,585,83.571,2980,5,0.714,981.815,2.677,0.382,13.636,0.023,0.003,1.22,,,,,,,,,3629527,,17.008,,9060,0.042,0.0101,99.1,tests performed,,,,,,149409,,,,,684,113047,0.052,218541216,,,,
NGA,Africa,Nigeria,2021-12-06,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.23,,,,,,,,,,,,,8163,0.038,0.0118,84.5,tests performed,,,,,,150407,,,,,688,114280,0.052,218541216,,,,
NGA,Africa,Nigeria,2021-12-07,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.24,,,,,,,,,,,,,8157,0.038,0.0119,84.2,tests performed,,,,,,151404,,,,,693,115514,0.053,218541216,,,,
NGA,Africa,Nigeria,2021-12-08,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.24,,,,,,,,,,,,,8150,0.038,0.0157,63.8,tests performed,,,,,,152402,,,,,697,116747,0.053,218541216,,,,
NGA,Africa,Nigeria,2021-12-09,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.25,,,,,,,,,,,,,8144,0.038,0.0157,63.8,tests performed,11193780,7350443,3843337,,,153400,5.12,3.36,1.76,,702,117980,0.054,218541216,,,,
NGA,Africa,Nigeria,2021-12-10,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.26,,,,,,,,,,,,,8138,0.038,0.034,29.4,tests performed,,,,,,71423,,,,,327,57117,0.026,218541216,,,,
NGA,Africa,Nigeria,2021-12-11,214567,0,83.571,2980,0,0.714,981.815,0,0.382,13.636,0,0.003,1.27,,,,,,,,,,,,,8131,0.038,0.0439,22.8,tests performed,,,,,,96747,,,,,443,77799,0.036,218541216,,,,
NGA,Africa,Nigeria,2021-12-12,217063,2496,356.571,2981,1,0.143,993.236,11.421,1.632,13.64,0.005,0.001,1.27,,,,,,,,,3686403,,17.275,,8125,0.038,0.0503,19.9,tests performed,11863889,7894068,3969325,,,122072,5.43,3.61,1.82,,559,98481,0.045,218541216,,,,
NGA,Africa,Nigeria,2021-12-13,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.28,,,,,,,,,,,,,8297,0.039,0.0464,21.6,tests performed,,,,,,132184,,,,,605,106945,0.049,218541216,,,,
NGA,Africa,Nigeria,2021-12-14,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.29,,,,,,,,,,,,,8469,0.04,0.0624,16,tests performed,,,,,,142296,,,,,651,115408,0.053,218541216,,,,
NGA,Africa,Nigeria,2021-12-15,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.29,,,,,,,,,,,,,8640,0.04,0.0803,12.5,tests performed,12214538,8181113,4031004,,,152408,5.59,3.74,1.84,,697,123872,0.057,218541216,,,,
NGA,Africa,Nigeria,2021-12-16,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.28,,,,,,,,,,,,,8812,0.041,0.0958,10.4,tests performed,,,,,,167457,,,,,766,136665,0.063,218541216,,,,
NGA,Africa,Nigeria,2021-12-17,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.28,,,,,,,,,,,,,8984,0.042,0.0987,10.1,tests performed,,,,,,157181,,,,,719,128777,0.059,218541216,,,,
NGA,Africa,Nigeria,2021-12-18,217063,0,356.571,2981,0,0.143,993.236,0,1.632,13.64,0,0.001,1.27,,,,,,,,,,,,,9156,0.043,0.0872,11.5,tests performed,,,,,,146905,,,,,672,120888,0.055,218541216,,,,
NGA,Africa,Nigeria,2021-12-19,223483,6420,917.143,2984,3,0.429,1022.613,29.377,4.197,13.654,0.014,0.002,1.26,,,,,,,,,3751696,,17.58,,9328,0.044,0.0919,10.9,tests performed,,,,,,136629,,,,,625,113000,0.052,218541216,,,,
NGA,Africa,Nigeria,2021-12-20,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.26,,,,,,,,,,,,,9457,0.044,0.1174,8.5,tests performed,12971729,8811055,4153915,,,141565,5.94,4.03,1.9,,648,117329,0.054,218541216,,,,
NGA,Africa,Nigeria,2021-12-21,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.25,,,,,,,,,,,,,9586,0.045,0.0992,10.1,tests performed,,,,,,162526,,,,,744,134495,0.062,218541216,,,,
NGA,Africa,Nigeria,2021-12-22,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.24,,,,,,,,,,,,,9715,0.046,0.1675,6,tests performed,13498938,9242736,4244751,,,183486,6.18,4.23,1.94,,840,151660,0.069,218541216,,,,
NGA,Africa,Nigeria,2021-12-23,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.21,,,,,,,,,,,,,9843,0.046,0.1783,5.6,tests performed,,,,,,180444,,,,,826,148605,0.068,218541216,,,,
NGA,Africa,Nigeria,2021-12-24,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.18,,,,,,,,,,,,,9972,0.047,0.1727,5.8,tests performed,,,,,,177403,,,,,812,145549,0.067,218541216,,,,
NGA,Africa,Nigeria,2021-12-25,223483,0,917.143,2984,0,0.429,1022.613,0,4.197,13.654,0,0.002,1.16,,,,,,,,,,,,,10101,0.047,0.1889,5.3,tests performed,,,,,,174362,,,,,798,142493,0.065,218541216,,,,
NGA,Africa,Nigeria,2021-12-26,236014,12531,1790.143,3014,30,4.286,1079.952,57.339,8.191,13.791,0.137,0.02,1.13,,,,,,,,,3823309,,17.916,,10230,0.048,0.1966,5.1,tests performed,,,,,,171320,,,,,784,139438,0.064,218541216,,,,
NGA,Africa,Nigeria,2021-12-27,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1.11,,,,,,,,,,,,,9242,0.043,0.2035,4.9,tests performed,14149682,9765729,4363620,,,168279,6.47,4.47,2,,770,136382,0.062,218541216,,,,
NGA,Africa,Nigeria,2021-12-28,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1.08,,,,,,,,,,,,,8254,0.039,0.2382,4.2,tests performed,,,,,,134996,,,,,618,110099,0.05,218541216,,,,
NGA,Africa,Nigeria,2021-12-29,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1.06,,,,,,,,,,,,,7266,0.034,0.1764,5.7,tests performed,,,,,,101713,,,,,465,83816,0.038,218541216,,,,
NGA,Africa,Nigeria,2021-12-30,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1.04,,,,,,,,,,,,,6278,0.029,0.1857,5.4,tests performed,14241550,9861311,4380239,,,87495,6.52,4.51,2,,400,73425,0.034,218541216,,,,
NGA,Africa,Nigeria,2021-12-31,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1.02,,,,,,,,,,,,,5290,0.025,0.1837,5.4,tests performed,14838199,10310476,4482899,,596649,154138,6.79,4.72,2.05,,705,122649,0.056,218541216,,,,
NGA,Africa,Nigeria,2022-01-01,236014,0,1790.143,3014,0,4.286,1079.952,0,8.191,13.791,0,0.02,1,,,,,,,,,,,,,4302,0.02,0.2279,4.4,tests performed,,,,,,145416,,,,,665,116742,0.053,218541216,,,,
NGA,Africa,Nigeria,2022-01-02,242877,6863,980.429,3033,19,2.714,1111.356,31.404,4.486,13.878,0.087,0.012,0.98,,,,,,,,,,,,,3314,0.016,0.2292,4.4,tests performed,,,,,,136694,,,,,625,110835,0.051,218541216,,,,
NGA,Africa,Nigeria,2022-01-03,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.97,,,,,,,,,,,,,3314,0.016,0.2457,4.1,tests performed,,,,,,127972,,,,,586,104927,0.048,218541216,,,,
NGA,Africa,Nigeria,2022-01-04,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.95,,,,,,,,,,,,,3314,0.016,0.2383,4.2,tests performed,,,,,,133469,,,,,611,109411,0.05,218541216,,,,
NGA,Africa,Nigeria,2022-01-05,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.93,,,,,,,,,,,,,3314,0.016,0.2163,4.6,tests performed,,,,,,138965,,,,,636,113895,0.052,218541216,,,,
NGA,Africa,Nigeria,2022-01-06,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.92,,,,,,,,,,,,,3314,0.016,0.2018,5,tests performed,15252779,10689964,4562815,,,144461,6.98,4.89,2.09,,661,118379,0.054,218541216,,,,
NGA,Africa,Nigeria,2022-01-07,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.9,,,,,,,,,3863081,,18.102,,3314,0.016,0.2369,4.2,tests performed,,,,,,127885,,,,,585,104156,0.048,218541216,,,,
NGA,Africa,Nigeria,2022-01-08,242877,0,980.429,3033,0,2.714,1111.356,0,4.486,13.878,0,0.012,0.89,,,,,,,,,,,,,7850,0.037,0.0891,11.2,tests performed,,,,,,186674,,,,,854,145064,0.066,218541216,,,,
NGA,Africa,Nigeria,2022-01-09,247775,4898,699.714,3071,38,5.429,1133.768,22.412,3.202,14.052,0.174,0.025,0.87,,,,,,,,,3933209,,18.431,,12386,0.058,0.0627,16,tests performed,16694633,11738772,4785226,,,245463,7.64,5.37,2.19,,1123,185971,0.085,218541216,,,,
NGA,Africa,Nigeria,2022-01-10,247775,0,699.714,3071,0,5.429,1133.768,0,3.202,14.052,0,0.025,0.86,,,,,,,,,,,,,13129,0.062,0.0502,19.9,tests performed,,,,,,247034,,,,,1130,192652,0.088,218541216,,,,
NGA,Africa,Nigeria,2022-01-11,247775,0,699.714,3071,0,5.429,1133.768,0,3.202,14.052,0,0.025,0.84,,,,,,,,,,,,,13873,0.065,0.0474,21.1,tests performed,,,,,,248604,,,,,1138,199332,0.091,218541216,,,,
NGA,Africa,Nigeria,2022-01-12,247775,0,699.714,3071,0,5.429,1133.768,0,3.202,14.052,0,0.025,0.83,,,,,,,,,,,,,14616,0.068,0.0409,24.5,tests performed,16934906,12068803,4866103,,,250175,7.75,5.52,2.23,,1145,206012,0.094,218541216,,,,
